Date,Hour,DayofWeek,Month,WeekofMonth,MD,MI1,MI2,MI3,MI4,MI5,MI6,MI7,dem,eol,nuc,tot,hid,cco,sol,demres
2016-11-13,18,7,11,2,57.57,58.53,58.87,57.67,57.7,58.5,59.0,,24314.0,6773.0,5066.1,50765.3,13163.4,22572.7,1114.9,15732.1
2016-11-13,19,7,11,2,64.17,64.86,64.86,64.17,64.17,65.28,62.17,,26331.0,7160.0,5066.1,50765.3,13163.4,22572.7,353.7,17892.3
2016-11-13,20,7,11,2,66.57,67.47,68.17,68.57,68.18,68.5,63.57,,27883.0,7538.0,5066.1,50765.3,13163.4,22572.7,106.9,18954.1
2016-11-13,21,7,11,2,65.5,66.59,67.5,68.0,67.52,67.3,65.5,,28720.0,7859.0,5066.1,50765.3,13163.4,22572.7,43.8,19633.2
2016-11-13,22,7,11,2,59.5,59.5,60.9,61.48,59.59,59.5,58.0,60.0,28797.0,8181.0,5066.1,50765.3,13163.4,22572.7,45.3,20201.7
2016-11-13,23,7,11,2,58.23,58.23,59.9,60.05,58.23,58.23,58.0,59.13,27769.0,8287.0,5066.1,50765.3,13163.4,22572.7,32.1,19060.9
2016-11-13,24,7,11,2,54.65,54.65,55.42,55.48,55.42,56.0,52.1,52.65,25665.0,8290.0,5066.1,50765.3,13163.4,22572.7,1.8,16973.2
2016-11-14,1,1,11,3,49.21,47.79,47.62,,,,,,23894.0,8443.0,5066.1,51791.5,13149.1,22572.7,1.4,14338.6
2016-11-14,2,1,11,3,47.32,48.25,46.9,,,,,,22320.0,8554.0,5066.1,51791.5,13149.1,22572.7,0.8,12900.2
2016-11-14,3,1,11,3,43.51,46.88,48.5,,,,,,21443.0,8763.0,5066.1,51791.5,13149.1,22572.7,0.5,12057.5
2016-11-14,4,1,11,3,38.86,40.0,39.0,,,,,,21137.0,8883.0,5066.1,51791.5,13149.1,22572.7,0.9,11835.1
2016-11-14,5,1,11,3,36.45,39.45,32.45,27.86,,,,,21154.0,9169.0,5066.1,51791.5,13149.1,22572.7,6.1,11614.9
2016-11-14,6,1,11,3,43.92,46.86,45.14,43.16,,,,,21950.0,9412.0,5066.1,51791.5,13149.1,22572.7,5.5,12256.5
2016-11-14,7,1,11,3,47.94,47.7,48.0,48.19,,,,,24756.0,9637.0,5066.1,51791.5,13149.1,22572.7,7.2,14946.8
2016-11-14,8,1,11,3,57.17,53.27,54.71,55.45,55.27,,,,28708.0,9667.0,5066.1,51791.5,13149.1,22572.7,17.0,18797.0
2016-11-14,9,1,11,3,60.69,56.69,59.38,57.69,58.09,,,,31183.0,9615.0,5066.1,51791.5,13149.1,22572.7,318.8,21556.2
2016-11-14,10,1,11,3,60.0,57.0,57.84,57.42,57.2,,,,32376.0,9451.0,5066.1,51791.5,13149.1,22572.7,1180.3,21813.7
2016-11-14,11,1,11,3,59.56,54.56,56.58,56.56,56.65,,,,32789.0,9288.0,5066.1,51791.5,13149.1,22572.7,2371.9,20811.1
2016-11-14,12,1,11,3,58.23,53.23,55.23,56.55,55.23,55.32,,,32695.0,9199.0,5066.1,51791.5,13149.1,22572.7,3688.4,19219.6
2016-11-14,13,1,11,3,57.57,52.57,55.1,56.33,54.69,56.57,,,32731.0,9153.0,5066.1,51791.5,13149.1,22572.7,3831.5,18996.5
2016-11-14,14,1,11,3,58.23,57.23,56.92,55.23,57.78,57.68,,,32550.0,9072.0,5066.1,51791.5,13149.1,22572.7,3993.9,18856.1
2016-11-14,15,1,11,3,57.57,56.52,56.26,54.57,56.57,56.57,,,31571.0,8969.0,5066.1,51791.5,13149.1,22572.7,3824.0,18312.0
2016-11-14,16,1,11,3,57.16,56.8,56.3,51.16,56.3,54.81,51.02,,31018.0,8876.0,5066.1,51791.5,13149.1,22572.7,3310.4,18351.6
2016-11-14,17,1,11,3,57.23,56.23,56.08,51.51,54.88,56.73,54.98,,30890.0,8903.0,5066.1,51791.5,13149.1,22572.7,2576.0,18968.0
2016-11-14,18,1,11,3,59.69,59.69,58.54,56.71,58.39,59.69,58.28,,31362.0,8831.0,5066.1,51791.5,13149.1,22572.7,1472.7,20694.3
2016-11-14,19,1,11,3,65.2,65.2,65.2,65.0,65.2,68.1,67.69,,33443.0,8900.0,5066.1,51791.5,13149.1,22572.7,501.4,24348.6
2016-11-14,20,1,11,3,66.57,66.79,67.0,66.57,67.5,68.69,68.7,,34296.0,9003.0,5066.1,51791.5,13149.1,22572.7,196.0,25278.0
2016-11-14,21,1,11,3,65.94,66.14,66.4,65.94,66.94,67.5,67.69,,34120.0,9138.0,5066.1,51805.8,13163.4,22572.7,114.1,24987.9
2016-11-14,22,1,11,3,64.15,63.5,64.0,62.23,64.15,63.65,61.39,64.15,33224.0,9203.0,5066.1,51805.8,13163.4,22572.7,31.7,23830.3
2016-11-14,23,1,11,3,58.36,58.36,57.49,57.9,57.46,55.36,55.48,57.0,30591.0,9086.0,5066.1,51805.8,13163.4,22572.7,19.6,20580.4
2016-11-14,24,1,11,3,53.29,51.29,51.01,50.2,50.0,50.29,50.29,50.0,27738.0,8923.0,5066.1,51805.8,13163.4,22572.7,9.2,17389.8
2016-11-15,1,2,11,3,49.44,50.63,48.45,,,,,,25823.0,8520.0,5066.1,51805.8,13163.4,22572.7,11.7,15758.3
2016-11-15,2,2,11,3,48.56,47.71,48.0,,,,,,24179.0,8162.0,5066.1,51805.8,13163.4,22572.7,11.7,14357.3
2016-11-15,3,2,11,3,47.0,47.0,48.86,,,,,,23256.0,7822.0,5066.1,51805.8,13163.4,22572.7,10.1,13810.9
2016-11-15,4,2,11,3,43.8,44.75,47.8,,,,,,22899.0,7551.0,5066.1,51805.8,13163.4,22572.7,11.4,13927.6
2016-11-15,5,2,11,3,43.71,43.61,45.71,47.71,,,,,22849.0,7348.0,5066.1,51805.8,13163.4,22572.7,1.5,14339.5
2016-11-15,6,2,11,3,48.19,45.5,49.0,50.63,,,,,23401.0,7170.0,5066.1,51805.8,13163.4,22572.7,6.0,14870.0
2016-11-15,7,2,11,3,57.57,57.57,58.69,57.57,,,,,25768.0,7002.0,5066.1,51805.8,13163.4,22572.7,5.9,17582.1
2016-11-15,8,2,11,3,62.98,62.0,62.98,64.0,65.28,,,,29640.0,6754.0,5066.1,51805.8,13163.4,22572.7,15.0,22097.0
2016-11-15,9,2,11,3,65.48,63.58,63.48,62.95,63.11,,,,32002.0,6469.0,5066.1,51805.8,13163.4,22572.7,333.0,24550.0
2016-11-15,10,2,11,3,63.69,62.7,61.78,60.44,61.32,,,,33069.0,6120.0,5066.1,51805.8,13163.4,22572.7,1284.1,24870.9
2016-11-15,11,2,11,3,63.65,62.0,61.66,60.8,56.65,,,,33396.0,5730.0,5066.1,51805.8,13163.4,22572.7,2570.4,24489.6
2016-11-15,12,2,11,3,61.7,61.7,60.71,59.23,59.33,60.7,,,33435.0,5375.0,5066.1,51805.8,13163.4,22572.7,3851.4,23617.6
2016-11-15,13,2,11,3,63.0,62.37,61.37,61.74,61.0,62.5,,,33425.0,5080.0,5066.1,51805.8,13163.4,22572.7,4147.7,23699.3
2016-11-15,14,2,11,3,63.4,63.4,62.9,63.4,62.05,63.4,,,33157.0,4868.0,5066.1,51805.8,13163.4,22572.7,4210.6,23842.4
2016-11-15,15,2,11,3,61.2,61.2,60.21,61.0,58.75,60.85,,,32129.0,4720.0,5066.1,51805.8,13163.4,22572.7,3934.7,23002.3
2016-11-15,16,2,11,3,60.69,60.99,60.69,60.79,59.71,60.5,55.6,,31497.0,4581.0,5066.1,51805.8,13163.4,22572.7,3581.0,22884.0
2016-11-15,17,2,11,3,60.69,61.0,60.69,60.69,59.46,60.5,56.02,,31354.0,4733.0,5066.1,51805.8,13163.4,22572.7,2658.5,23491.5
2016-11-15,18,2,11,3,64.44,62.94,63.45,64.0,63.14,64.44,64.44,,31911.0,4874.0,5066.1,51805.8,13163.4,22572.7,1463.3,25564.7
2016-11-15,19,2,11,3,68.0,65.28,67.32,68.0,66.35,67.25,69.9,,34119.0,5072.0,5066.1,51805.8,13163.4,22572.7,489.4,29176.6
2016-11-15,20,2,11,3,68.56,65.12,66.5,67.18,66.5,67.21,69.9,,35146.0,5048.0,5066.1,51805.8,13163.4,22572.7,196.8,30277.2
2016-11-15,21,2,11,3,68.69,65.19,67.69,68.66,66.35,67.34,70.24,,35017.0,4867.0,5066.1,51805.8,13163.4,22572.7,40.0,30538.0
2016-11-15,22,2,11,3,68.33,66.28,68.13,68.33,66.33,68.33,70.23,73.89,33883.0,4660.0,5066.1,51805.8,13163.4,22572.7,26.2,29180.8
2016-11-15,23,2,11,3,65.69,65.0,65.0,65.66,63.72,65.1,65.9,67.5,31057.0,4380.0,5066.1,51805.8,13163.4,22572.7,10.5,26574.5
2016-11-15,24,2,11,3,59.43,60.42,59.0,60.0,59.43,58.9,58.0,59.4,28212.0,4030.0,5066.1,51805.8,13163.4,22572.7,10.1,23910.9
2016-11-16,1,3,11,3,57.57,57.07,54.0,,,,,,26233.0,3591.0,5066.1,51386.1,12743.7,22572.7,60.3,22381.7
2016-11-16,2,3,11,3,54.8,52.3,49.69,,,,,,24530.0,3222.0,5066.1,51386.1,12743.7,22572.7,58.4,21271.6
2016-11-16,3,3,11,3,49.23,47.0,49.23,,,,,,23473.0,2855.0,5066.1,51386.1,12743.7,22572.7,57.5,20612.5
2016-11-16,4,3,11,3,49.12,48.02,46.9,,,,,,23026.0,2505.0,5066.1,51386.1,12743.7,22572.7,57.2,20488.8
2016-11-16,5,3,11,3,49.39,49.23,49.39,48.19,,,,,23027.0,2275.0,5066.1,51386.1,12743.7,22572.7,56.2,20498.8
2016-11-16,6,3,11,3,53.77,49.69,49.77,49.69,,,,,23652.0,2115.0,5066.1,51386.1,12743.7,22572.7,55.2,21352.8
2016-11-16,7,3,11,3,66.6,66.39,66.6,67.6,,,,,26092.0,1984.0,5066.1,51386.1,12743.7,22572.7,52.1,24022.9
2016-11-16,8,3,11,3,71.8,71.6,70.36,71.8,71.8,,,,29935.0,1831.0,5066.1,51386.1,12743.7,22572.7,55.7,28320.3
2016-11-16,9,3,11,3,70.15,70.15,68.15,70.15,70.15,,,,32372.0,1696.0,5066.1,51295.4,12743.7,22572.7,366.9,30395.1
2016-11-16,10,3,11,3,69.0,69.01,68.18,69.0,69.0,,,,33319.0,1565.0,5066.1,51295.4,12743.7,22572.7,1368.1,30309.9
2016-11-16,11,3,11,3,68.56,68.06,66.56,68.56,66.82,,,,33572.0,1453.0,5066.1,51295.4,12743.7,22572.7,2793.3,29570.7
2016-11-16,12,3,11,3,67.86,67.86,66.59,67.86,66.86,67.86,,,33494.0,1377.0,5066.1,51295.4,12743.7,22572.7,3922.7,28148.3
2016-11-16,13,3,11,3,66.5,65.75,64.5,66.5,65.5,64.87,,,33461.0,1326.0,5066.1,51295.4,12743.7,22572.7,4138.4,27774.6
2016-11-16,14,3,11,3,67.49,66.99,65.55,67.49,66.74,65.5,,,33084.0,1306.0,5066.1,51295.4,12743.7,22572.7,4300.1,27425.9
2016-11-16,15,3,11,3,67.78,67.78,67.26,67.78,67.52,66.5,,,32062.0,1310.0,5066.1,51295.4,12743.7,22572.7,3976.2,26593.8
2016-11-16,16,3,11,3,67.5,67.5,67.4,66.27,66.5,65.5,64.0,,31520.0,1342.0,5066.1,51425.9,12874.2,22572.7,3585.3,26326.7
2016-11-16,17,3,11,3,67.49,67.24,66.22,65.49,65.49,65.49,65.47,,31399.0,1415.0,5066.1,51425.9,12874.2,22572.7,2768.4,26917.6
2016-11-16,18,3,11,3,67.94,67.84,66.94,66.19,66.72,65.9,67.93,,32021.0,1506.0,5066.1,51425.9,12874.2,22572.7,1557.1,28894.9
2016-11-16,19,3,11,3,69.9,69.9,69.82,69.14,69.14,68.9,67.9,,34077.0,1754.0,5066.1,51425.9,12874.2,22572.7,579.7,32238.3
2016-11-16,20,3,11,3,70.5,70.5,69.97,69.72,69.75,69.5,68.5,,35241.0,1898.0,5066.1,51425.9,12874.2,22572.7,232.4,33375.6
2016-11-16,21,3,11,3,70.5,70.5,70.4,69.75,69.75,68.9,67.5,,35056.0,2002.0,5066.1,51528.4,12976.7,22572.7,156.6,33470.4
2016-11-16,22,3,11,3,68.0,68.0,67.9,68.0,67.9,66.9,65.5,64.5,33848.0,2061.0,5066.1,51528.4,12976.7,22572.7,85.2,32394.8
2016-11-16,23,3,11,3,60.56,60.48,60.34,60.0,59.56,59.31,58.56,59.0,31024.0,2093.0,5066.1,51528.4,12976.7,22572.7,62.0,29569.0
2016-11-16,24,3,11,3,57.0,57.0,57.0,57.0,57.0,56.0,56.5,57.0,28258.0,2126.0,5066.1,51528.4,12976.7,22572.7,37.5,26492.5
2016-11-17,1,4,11,3,65.0,65.0,67.92,,,,,,26261.0,2421.0,5066.1,51402.8,12851.1,22572.7,24.9,24554.1
2016-11-17,2,4,11,3,58.8,59.54,61.8,,,,,,24499.0,2386.0,5066.1,51402.8,12851.1,22572.7,24.2,22516.8
2016-11-17,3,4,11,3,56.17,55.0,55.23,,,,,,23457.0,2378.0,5066.1,51402.8,12851.1,22572.7,1.6,21572.4
2016-11-17,4,4,11,3,54.0,52.67,51.5,,,,,,23040.0,2406.0,5066.1,51402.8,12851.1,22572.7,1.3,21246.7
2016-11-17,5,4,11,3,51.4,50.9,51.9,53.11,,,,,23005.0,2331.0,5066.1,51402.8,12851.1,22572.7,0.5,21142.5
2016-11-17,6,4,11,3,56.0,55.0,55.46,56.62,,,,,23574.0,2206.0,5066.1,51402.8,12851.1,22572.7,3.7,21827.3
2016-11-17,7,4,11,3,60.9,60.9,60.9,65.0,,,,,26005.0,2141.0,5066.1,51402.8,12851.1,22572.7,4.8,24260.2
2016-11-17,8,4,11,3,69.0,70.5,72.24,73.07,74.31,,,,29740.0,1951.0,5066.1,51402.8,12851.1,22572.7,9.5,28513.5
2016-11-17,9,4,11,3,69.53,70.53,70.65,71.85,73.89,,,,32030.0,1692.0,5066.1,51402.8,12851.1,22572.7,315.5,30351.5
2016-11-17,10,4,11,3,68.19,70.99,71.69,72.29,74.13,,,,32885.0,1396.0,5066.1,51402.8,12851.1,22572.7,1291.1,30511.9
2016-11-17,11,4,11,3,67.49,69.0,70.5,71.85,73.89,,,,33138.0,1220.0,5066.1,51938.6,12851.1,22572.7,2689.9,29896.1
2016-11-17,12,4,11,3,66.32,66.82,68.33,70.83,68.61,70.0,,,33081.0,1102.0,5066.1,51938.6,12851.1,22572.7,3896.6,28798.4
2016-11-17,13,4,11,3,63.32,63.32,63.32,65.82,66.2,65.1,,,33081.0,1134.0,5066.1,51938.6,12851.1,22572.7,4060.0,28638.0
2016-11-17,14,4,11,3,63.6,63.6,63.6,65.28,65.6,65.0,,,32678.0,1327.0,5066.1,51938.6,12851.1,22572.7,4209.6,28066.4
2016-11-17,15,4,11,3,63.01,63.01,63.01,65.51,65.51,64.8,,,31673.0,1624.0,5066.1,51938.6,12851.1,22572.7,3954.8,27115.2
2016-11-17,16,4,11,3,61.6,61.6,62.0,62.83,64.83,62.4,61.59,,31124.0,1902.0,5066.1,51938.6,12851.1,22572.7,3549.4,26375.6
2016-11-17,17,4,11,3,60.07,60.07,61.45,61.0,60.21,60.07,60.0,,31001.0,2360.0,5066.1,51938.6,12851.1,22572.7,2731.6,26568.4
2016-11-17,18,4,11,3,67.49,69.49,72.2,71.85,73.49,73.5,72.0,,31658.0,2847.0,5066.1,51938.6,12851.1,22572.7,1438.6,28381.4
2016-11-17,19,4,11,3,68.72,71.22,73.38,73.89,74.04,74.58,75.35,,33670.0,3399.0,5066.1,51938.6,12851.1,22572.7,387.2,31478.8
2016-11-17,20,4,11,3,69.5,72.3,73.89,73.89,74.39,75.0,76.0,,34796.0,3917.0,5066.1,51938.6,12851.1,22572.7,123.6,31837.4
2016-11-17,21,4,11,3,67.19,68.6,71.39,71.83,73.89,73.89,72.5,,34778.0,4417.0,5066.1,52029.3,12851.1,22572.7,41.9,31464.1
2016-11-17,22,4,11,3,59.56,59.56,62.01,62.31,61.21,64.3,65.52,72.1,33774.0,4945.0,5066.1,52029.3,12851.1,22572.7,32.4,30099.6
2016-11-17,23,4,11,3,56.44,59.69,61.9,58.9,58.9,60.21,60.0,64.96,30962.0,5321.0,5066.1,52029.3,12851.1,22572.7,10.8,27183.2
2016-11-17,24,4,11,3,50.14,51.89,55.14,55.1,52.7,52.3,55.0,55.15,28299.0,5665.0,5066.1,52029.3,12851.1,22572.7,10.0,24112.0
2016-11-18,1,5,11,3,53.7,56.21,53.7,,,,,,26323.0,5214.0,5066.1,51846.1,13041.1,22199.5,10.1,22020.9
2016-11-18,2,5,11,3,48.69,50.19,44.11,,,,,,24637.0,5428.0,5066.1,51846.1,13041.1,22199.5,10.5,19877.5
2016-11-18,3,5,11,3,44.09,49.09,51.14,,,,,,23594.0,5632.0,5066.1,51846.1,13041.1,22199.5,25.1,18393.9
2016-11-18,4,5,11,3,43.66,47.66,50.0,,,,,,23073.0,5821.0,5066.1,51846.1,13041.1,22199.5,25.3,17810.7
2016-11-18,5,5,11,3,43.11,47.0,48.11,50.63,,,,,23001.0,5817.0,5066.1,51846.1,13041.1,22199.5,25.2,17801.8
2016-11-18,6,5,11,3,43.36,47.86,48.86,50.36,,,,,23600.0,5774.0,5066.1,51846.1,13041.1,22199.5,22.8,18477.2
2016-11-18,7,5,11,3,49.67,52.0,52.0,55.12,,,,,26007.0,5720.0,5066.1,51846.1,13041.1,22199.5,12.6,21112.4
2016-11-18,8,5,11,3,63.65,66.71,64.65,68.65,70.9,,,,29789.0,5460.0,5066.1,51846.1,13041.1,22199.5,20.4,25333.6
2016-11-18,9,5,11,3,67.82,68.22,67.72,69.85,70.0,,,,32074.0,5118.0,5066.1,51846.1,13041.1,22199.5,271.8,27688.2
2016-11-18,10,5,11,3,67.3,69.0,67.8,70.0,70.65,,,,33046.0,4774.0,5066.1,51846.1,13041.1,22199.5,1028.4,28357.6
2016-11-18,11,5,11,3,67.0,68.5,67.3,69.88,70.1,,,,33431.0,4730.0,5066.1,51846.1,13041.1,22199.5,2061.9,27940.1
2016-11-18,12,5,11,3,66.57,68.57,67.57,69.82,70.0,70.65,,,33308.0,4816.0,5066.1,51846.1,13041.1,22199.5,2727.1,27055.9
2016-11-18,13,5,11,3,63.32,64.82,65.3,68.3,68.18,68.62,,,33196.0,5072.0,5066.1,51846.1,13041.1,22199.5,2854.0,26550.0
2016-11-18,14,5,11,3,63.05,64.25,64.96,67.01,67.55,68.35,,,32833.0,5358.0,5066.1,51846.1,13041.1,22199.5,2820.6,26105.4
2016-11-18,15,5,11,3,61.82,63.5,64.5,64.96,66.04,66.82,,,31722.0,5424.0,5066.1,51846.1,13041.1,22199.5,2549.2,24865.8
2016-11-18,16,5,11,3,59.32,61.32,61.0,60.5,61.71,62.82,65.1,,31002.0,5157.0,5066.1,52519.8,13714.8,22199.5,2062.8,24392.2
2016-11-18,17,5,11,3,59.28,61.78,61.0,60.5,61.0,62.88,65.9,,30673.0,5161.0,5066.1,52519.8,13714.8,22199.5,1349.3,24881.7
2016-11-18,18,5,11,3,66.3,69.07,71.3,68.97,68.56,70.65,72.5,,31188.0,4902.0,5066.1,52519.8,13714.8,22199.5,579.1,26544.9
2016-11-18,19,5,11,3,67.9,68.72,69.9,69.4,68.4,70.65,73.89,,33024.0,4767.0,5066.1,52539.6,13734.6,22199.5,203.1,29066.9
2016-11-18,20,5,11,3,67.89,68.0,68.14,68.85,67.89,70.65,74.39,,33961.0,4634.0,5066.1,52539.6,13734.6,22199.5,50.7,29553.3
2016-11-18,21,5,11,3,64.33,64.23,65.0,65.83,64.33,66.2,71.0,,33756.0,4518.0,5066.1,52539.6,13734.6,22199.5,10.6,29344.4
2016-11-18,22,5,11,3,59.0,61.15,61.0,62.0,61.0,64.0,70.0,68.0,32819.0,4453.0,5066.1,52539.6,13734.6,22199.5,8.5,28372.5
2016-11-18,23,5,11,3,57.57,60.32,59.88,60.44,60.48,62.0,65.07,67.0,30453.0,4375.0,5066.1,52539.6,13734.6,22199.5,12.5,25792.5
2016-11-18,24,5,11,3,50.77,52.67,55.77,55.77,55.77,56.88,58.9,57.77,28089.0,4179.0,5066.1,52539.6,13734.6,22199.5,2.0,23266.0
2016-11-19,1,6,11,3,59.5,59.5,59.48,,,,,,26436.0,3766.0,5066.1,52539.6,13734.6,22199.5,26.9,21655.1
2016-11-19,2,6,11,3,56.1,56.0,48.1,,,,,,24626.0,3637.0,5066.1,52539.6,13734.6,22199.5,28.6,20098.4
2016-11-19,3,6,11,3,49.44,49.34,46.39,,,,,,23299.0,3514.0,5066.1,52539.6,13734.6,22199.5,28.8,18743.2
2016-11-19,4,6,11,3,48.54,44.99,45.53,,,,,,22624.0,3452.0,5066.1,52539.6,13734.6,22199.5,27.3,18138.7
2016-11-19,5,6,11,3,48.39,45.39,44.5,43.6,,,,,22309.0,3551.0,5066.1,52539.6,13734.6,22199.5,28.2,18077.8
2016-11-19,6,6,11,3,48.19,46.04,45.18,47.18,,,,,22261.0,3650.0,5066.1,52539.6,13734.6,22199.5,28.1,18247.9
2016-11-19,7,6,11,3,48.4,46.25,45.39,48.0,,,,,22873.0,3798.0,5066.1,52539.6,13734.6,22199.5,20.8,19081.2
2016-11-19,8,6,11,3,52.2,47.7,48.2,49.2,47.1,,,,24267.0,3708.0,5066.1,52539.6,13734.6,22199.5,26.9,20440.1
2016-11-19,9,6,11,3,56.08,52.3,53.08,50.14,47.09,,,,25700.0,3649.0,5066.1,52539.6,13734.6,22199.5,243.1,21625.9
2016-11-19,10,6,11,3,60.0,60.0,59.0,60.0,60.0,,,,27778.0,3607.0,5066.1,52539.6,13734.6,22199.5,1042.5,23222.5
2016-11-19,11,6,11,3,63.0,63.0,62.37,63.0,64.1,,,,29175.0,3931.0,5066.1,52539.6,13734.6,22199.5,2168.6,23735.4
2016-11-19,12,6,11,3,59.29,58.29,58.19,57.51,58.1,59.69,,,29416.0,4414.0,5066.1,52539.6,13734.6,22199.5,2752.1,23124.9
2016-11-19,13,6,11,3,57.16,55.01,55.01,55.0,54.3,57.85,,,29316.0,5038.0,5066.1,52539.6,13734.6,22199.5,3247.0,21691.0
2016-11-19,14,6,11,3,55.44,52.29,53.77,53.17,53.5,55.44,,,29196.0,5669.0,5066.1,52539.6,13734.6,22199.5,3442.2,20559.8
2016-11-19,15,6,11,3,50.0,48.5,48.7,48.1,48.1,50.63,,,28530.0,6426.0,5066.1,52539.6,13734.6,22199.5,3365.1,18850.9
2016-11-19,16,6,11,3,46.94,45.14,45.9,45.3,44.13,46.9,46.65,,27401.0,7384.0,5066.1,52539.6,13734.6,22199.5,2919.3,17048.7
2016-11-19,17,6,11,3,46.98,45.98,46.0,45.98,45.98,47.0,44.0,,26607.0,8132.0,5066.1,52539.6,13734.6,22199.5,2043.6,16431.4
2016-11-19,18,6,11,3,56.08,54.84,54.6,53.84,53.84,55.06,51.0,,26895.0,8917.0,5066.1,52539.6,13734.6,22199.5,973.9,17224.1
2016-11-19,19,6,11,3,59.0,58.0,57.25,57.73,57.82,59.0,57.1,,28942.0,9726.0,5066.1,52539.6,13734.6,22199.5,312.9,19444.1
2016-11-19,20,6,11,3,58.78,57.78,56.8,57.7,57.78,59.47,58.0,,30202.0,10142.0,5066.1,52539.6,13734.6,22199.5,122.9,20391.1
2016-11-19,21,6,11,3,56.0,54.02,54.0,54.0,55.0,48.0,47.0,,30406.0,10346.0,5066.1,52539.6,13734.6,22199.5,76.4,20769.6
2016-11-19,22,6,11,3,49.62,47.64,47.34,48.24,47.5,47.0,46.9,43.2,29954.0,10561.0,5066.1,52539.6,13734.6,22199.5,48.0,20752.0
2016-11-19,23,6,11,3,48.4,47.4,46.89,47.9,47.9,47.4,48.4,46.9,28368.0,10564.0,5066.1,52539.6,13734.6,22199.5,40.7,19055.3
2016-11-19,24,6,11,3,45.34,45.0,45.34,45.34,45.83,45.34,47.5,45.1,26395.0,10517.0,5066.1,52539.6,13734.6,22199.5,36.4,17193.6
2016-11-20,1,7,11,3,44.7,44.11,43.71,,,,,,24391.0,9729.0,5066.1,51191.8,13587.6,20998.7,5.0,15491.0
2016-11-20,2,7,11,3,42.11,41.61,45.11,,,,,,22628.0,9737.0,5066.1,51191.8,13587.6,20998.7,5.6,13401.4
2016-11-20,3,7,11,3,34.96,34.96,38.99,,,,,,21424.0,9798.0,5066.1,51191.8,13587.6,20998.7,7.1,11959.9
2016-11-20,4,7,11,3,29.99,24.99,24.1,,,,,,20838.0,9759.0,5066.1,51191.8,13587.6,20998.7,1.1,11173.9
2016-11-20,5,7,11,3,25.0,17.0,17.0,30.0,,,,,20477.0,9692.0,5066.1,51191.8,13587.6,20998.7,0.8,10914.2
2016-11-20,6,7,11,3,25.99,20.99,20.99,26.0,,,,,20572.0,9535.0,5066.1,51191.8,13587.6,20998.7,0.3,11100.7
2016-11-20,7,7,11,3,29.9,26.75,26.0,34.31,,,,,21002.0,9335.0,5066.1,51191.8,13587.6,20998.7,0.8,11689.2
2016-11-20,8,7,11,3,32.0,29.0,27.0,34.2,32.0,,,,21764.0,9266.0,5066.1,51191.8,13587.6,20998.7,3.5,12443.5
2016-11-20,9,7,11,3,33.78,30.78,29.7,34.31,27.78,,,,22193.0,9239.0,5066.1,51191.8,13587.6,20998.7,106.5,12933.5
2016-11-20,10,7,11,3,41.11,39.11,41.36,42.71,41.11,,,,23858.0,9224.0,5066.1,51191.8,13587.6,20998.7,381.8,14503.2
2016-11-20,11,7,11,3,43.11,42.11,44.11,43.12,43.11,,,,25319.0,9429.0,5066.1,51191.8,13587.6,20998.7,633.0,15040.0
2016-11-20,12,7,11,3,44.11,43.0,45.11,44.11,44.11,41.0,,,25756.0,9779.0,5066.1,51191.8,13587.6,20998.7,703.7,15055.3
2016-11-20,13,7,11,3,44.9,43.39,46.57,44.9,44.0,42.51,,,25791.0,10192.0,5066.1,51191.8,13587.6,20998.7,767.1,14246.9
2016-11-20,14,7,11,3,44.09,42.59,45.14,44.09,44.0,41.09,,,26121.0,10571.0,5066.1,51191.8,13587.6,20998.7,771.8,13605.2
2016-11-20,15,7,11,3,42.11,38.11,41.36,38.11,42.11,37.11,,,25945.0,10939.0,5066.1,51264.6,13587.6,20998.7,750.0,12752.0
2016-11-20,16,7,11,3,36.4,30.1,30.1,27.4,30.9,25.48,25.48,,24881.0,11226.0,5066.1,51295.3,13618.3,20998.7,525.1,12240.9
2016-11-20,17,7,11,3,34.99,29.99,29.99,28.99,30.99,24.5,34.12,,24294.0,11039.0,5066.1,51295.3,13618.3,20998.7,314.9,11928.1
2016-11-20,18,7,11,3,44.09,42.59,43.0,44.09,44.09,44.09,44.5,,24400.0,11028.0,5066.1,51295.3,13618.3,20998.7,126.0,12798.0
2016-11-20,19,7,11,3,50.0,45.0,45.0,45.2,45.01,45.14,47.9,,26810.0,11042.0,5066.1,51295.3,13618.3,20998.7,13.1,15779.9
2016-11-20,20,7,11,3,55.0,50.0,50.0,50.0,48.13,49.5,52.9,,28277.0,11071.0,5066.1,51295.3,13618.3,20998.7,0.0,16740.0
2016-11-20,21,7,11,3,51.67,46.67,46.67,46.67,45.9,44.67,50.5,,28938.0,11084.0,5066.1,51295.3,13618.3,20998.7,0.0,17309.0
2016-11-20,22,7,11,3,51.0,46.0,46.0,46.0,44.5,44.43,49.55,39.55,29346.0,11054.0,5066.1,51295.3,13618.3,20998.7,0.6,17251.4
2016-11-20,23,7,11,3,49.84,44.84,44.84,44.84,44.84,44.19,45.5,38.3,28415.0,11246.0,5066.1,51295.3,13618.3,20998.7,0.0,15840.0
2016-11-20,24,7,11,3,44.9,43.11,44.9,43.9,43.11,44.9,42.8,41.0,26337.0,11493.0,5066.1,51295.3,13618.3,20998.7,0.0,13273.0
